date,count,value,site,site_code,month,par,region
2022-02-02,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-03,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-04,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-05,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-06,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-07,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-08,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-09,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-10,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-11,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-12,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-13,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-14,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-15,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-16,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-17,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-18,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-19,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-20,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-21,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-22,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-23,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-24,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-25,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-26,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-27,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-02-28,0,NA,ANH,(D12A)  Antioch,2,Fluorescence,Confluence
2022-03-01,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-02,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-03,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-04,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-05,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-06,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-07,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-08,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-09,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-10,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-11,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-12,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-13,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-14,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-15,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-16,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-17,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-18,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-19,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-20,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-21,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-22,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-23,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-24,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-25,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-26,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-27,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-28,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-29,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-30,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-03-31,0,NA,ANH,(D12A)  Antioch,3,Fluorescence,Confluence
2022-04-01,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-02,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-03,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-04,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-05,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-06,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-07,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-08,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-09,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-10,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-11,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-12,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-13,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-14,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-15,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-16,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-17,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-18,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-19,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-20,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-21,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-22,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-23,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-24,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-25,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-26,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-27,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-28,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-29,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-04-30,0,NA,ANH,(D12A)  Antioch,4,Fluorescence,Confluence
2022-05-01,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-02,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-03,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-04,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-05,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-06,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-07,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-08,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-09,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-10,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-11,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-12,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-13,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-14,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-15,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-16,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-17,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-18,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-19,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-20,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-21,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-22,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-23,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-24,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-25,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-26,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-27,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-28,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-29,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-30,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-05-31,0,NA,ANH,(D12A)  Antioch,5,Fluorescence,Confluence
2022-06-01,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-02,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-03,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-04,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-05,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-06,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-07,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-08,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-09,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-10,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-11,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-12,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-13,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-14,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-15,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-16,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-17,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-18,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-19,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-20,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-21,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-22,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-23,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-24,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-25,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-26,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-27,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-28,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-29,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-06-30,0,NA,ANH,(D12A)  Antioch,6,Fluorescence,Confluence
2022-07-01,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-02,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-03,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-04,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-05,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-06,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-07,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-08,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-09,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-10,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-11,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-12,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-13,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-14,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-15,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-16,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-17,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-18,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-19,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-20,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-21,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-22,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-23,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-24,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-25,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-26,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-27,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-28,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-29,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-30,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-07-31,0,NA,ANH,(D12A)  Antioch,7,Fluorescence,Confluence
2022-08-01,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-02,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-03,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-04,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-05,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-06,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-07,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-08,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-09,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-10,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-11,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-12,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-13,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-14,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-15,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-16,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-17,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-18,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-19,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-20,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-21,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-22,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-23,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-24,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-25,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-26,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-27,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-28,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-29,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-30,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-08-31,0,NA,ANH,(D12A)  Antioch,8,Fluorescence,Confluence
2022-09-01,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-02,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-03,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-04,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-05,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-06,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-07,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-08,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-09,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-10,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-11,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-12,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-13,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-14,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-15,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-16,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-17,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-18,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-19,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-20,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-21,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-22,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-23,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-24,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-25,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-26,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-27,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-28,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-29,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-09-30,0,NA,ANH,(D12A)  Antioch,9,Fluorescence,Confluence
2022-10-01,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-02,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-03,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-04,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-05,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-06,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-07,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-08,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-09,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-10,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-11,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-12,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-13,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-14,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-15,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-16,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-17,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-18,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-19,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-20,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-21,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-22,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-23,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-24,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-25,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-26,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-27,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-28,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-29,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-30,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-10-31,0,NA,ANH,(D12A)  Antioch,10,Fluorescence,Confluence
2022-11-01,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-02,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-03,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-04,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-05,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-06,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-07,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-08,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-09,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-10,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-11,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-12,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-13,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-14,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-15,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-16,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-17,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-18,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-19,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-20,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-21,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-22,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-23,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-24,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-25,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-26,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-27,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-28,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-29,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-11-30,0,NA,ANH,(D12A)  Antioch,11,Fluorescence,Confluence
2022-12-01,0,NA,ANH,(D12A)  Antioch,12,Fluorescence,Confluence
2022-12-02,0,NA,ANH,(D12A)  Antioch,12,Fluorescence,Confluence
2022-12-03,0,NA,ANH,(D12A)  Antioch,12,Fluorescence,Confluence
2022-12-04,0,NA,ANH,(D12A)  Antioch,12,Fluorescence,Confluence
2022-12-05,0,NA,ANH,(D12A)  Antioch,12,Fluorescence,Confluence
2022-12-06,0,NA,ANH,(D12A)  Antioch,12,Fluorescence,Confluence
